"","gene","logFC","logCPM","PValue","FDR"
"94","RABGGTB",1.22746945819244,3.33783783430107,0.0283352163527575,1
"95","ST13P4",1.2629873365673,1.67700438355899,0.0293397599315468,1
"96","DPH2",-1.08196251944231,3.56922936195202,0.0297385783660137,1
"97","FBXL14",1.17170399299646,3.70638644271974,0.0297494938706365,1
"98","IL23A",1.03853183279243,0.87157527967213,0.0307512524264701,1
"99","LOC118544969",1.27349414026288,0.447040399565125,0.0309889756904338,1
"100","RBM38",1.14503994622341,3.94147426718262,0.0312398273189954,1
"101","IFI6",-3.17603221715982,5.3930124905695,0.0315539010754412,1
"102","ZNF260",1.04190146964497,3.59699236285007,0.0320110674757245,1
"103","ULBP1",-2.51822449831107,1.94791209249678,0.0323670282226117,1
"104","OASL",-1.35781928265797,7.11435779270297,0.0325764099538934,1
"105","LSM3",1.67659123353902,1.98807424575953,0.0330718387271954,1
"106","LUZP6",-1.9005834039696,6.55125970020297,0.0336222924333445,1
"107","SPATS2L",-1.03197261527269,3.4955295794949,0.0339040120279153,1
"108","APOOL",1.12315905996378,1.72178233213731,0.0341784593257957,1
"109","TRB GENE",-1.56895230026726,2.30178736226958,0.0346677918535171,1
"110","IFITM3",-1.21500561580945,6.93908073515703,0.0349243518196369,1
"111","MRPL1",1.43974403846976,1.82637676263788,0.0355660494768832,1
"112","LOC118518704",-2.87600413289879,2.26865868434435,0.0355938147391753,1
"113","LOC118548721",1.12562311716164,2.44197682852126,0.035954528202398,1
"114","CACNA1D",1.19941895015453,3.26527830729369,0.0365983245978229,1
"115","LOC118529198",-1.51299943807771,0.813430871390299,0.0374525456463039,1
"116","CPA3",-1.34179993359897,1.35320620870715,0.0381492477164303,1
"117","FBP1",-1.44541254944491,2.48277372381364,0.038978892093056,1
"118","SIGLEC13",2.24376141431341,2.90107083720753,0.0398973805093884,1
"119","PEAK3",-1.24877445869033,1.62058999202465,0.0419498330250806,1
"120","ZNF41",1.14886777259896,1.38431640486889,0.0423793847645905,1
"121","ZNF181",1.14449419205243,3.3050918852338,0.0425071405097297,1
"122","PRSS57",-1.11742581094697,4.33859583630661,0.0426875572952155,1
"123","NCBP3",1.0752972291113,1.40318288110474,0.0427594901045737,1
"124","FAM110B",-1.36353151932045,1.14565231709764,0.0428946226064142,1
"125","LOC118542332",1.32812885811696,5.69812754004636,0.0430265945198426,1
"126","AMT",-1.93744996701698,2.7903712255997,0.0430582246369405,1
"127","RAPH1",1.45397063459122,0.923454476249798,0.0441943460863842,1
"128","LOC118537908",-1.06594388198236,3.75195853409947,0.0442905088213128,1
"129","ZNF790",1.01438328346197,2.59706774416548,0.0444510934255482,1
"130","MAPK13",-1.03820872051843,7.16923290685913,0.0445734479020797,1
"131","LSM8",1.26786913207005,1.90545140332432,0.0448345032966302,1
"132","HRH2",-1.095847597963,3.66601655288495,0.0450754866020486,1
"133","MRPL39",1.05969791557332,3.24221212347451,0.0451570911434622,1
"134","RPS15A",1.41177653523026,7.59434452559365,0.0456683331088835,1
"135","LOC118528690",-1.37181671788778,2.08750107014091,0.0462024089677679,1
"136","LOC118529080",1.03742682252186,1.1288721727299,0.046447267955857,1
"137","COX7C",1.2202394772333,4.1229533121213,0.0469359542068162,1
"138","ERMAP",-2.35831426821171,2.76526339545433,0.0471143852427462,1
"139","LSM5",1.50323011345394,1.53108270958449,0.0471543655521738,1
"140","RCN3",-1.60701482065396,1.71657041026808,0.047376302764016,1
"141","LOC118527710",-2.45211992736436,1.24528864084525,0.0475499784457675,1
"142","RPL11",1.07423399741237,7.58076181253334,0.0479743224591262,1
"143","MRPL42",1.1338322087135,2.01678999743311,0.0480660618200537,1
"144","DMKN",-1.17957828925728,1.60720123712706,0.0482742014547322,1
"145","LOC118530395",1.19755143133887,0.7202588205516,0.048501082013551,1
"146","PROM2",-1.21500960255278,1.8404883904733,0.0487412670665309,1
"147","PSPH",-1.45599121355444,2.22697248317465,0.0488627917816064,1
"148","RIC3",1.27514332114038,1.67035978721738,0.0494420948943617,1
"149","IFI27L2",-1.35869553425796,8.79999364649264,0.0495413955305232,1
"150","SLC6A4",-1.61989770068022,2.54721421618134,0.0499929545664648,1
