"","gene","logFC","logCPM","PValue","FDR"
"117","BNIP3L",-1.14357226306164,3.06452805715975,0.0347258416500317,0.724610703788218
"118","IL15RA",1.05071311123269,3.73780572659216,0.0350922086014554,0.724610703788218
"119","TGFBR3",-1.17536639001079,1.11285775546477,0.0352608275789803,0.724610703788218
"120","AIMP1",1.03133720757982,3.12809070066819,0.0368962955806137,0.724610703788218
"121","DES",1.59689202773022,3.47627476453642,0.0374283212642123,0.724610703788218
"122","RPS7",1.19344883184657,7.93691305863157,0.0377785299440826,0.724610703788218
"123","TRIM10",-1.20903817609286,5.17112487139615,0.0384164600739801,0.724610703788218
"124","LOC114202135",-1.05479135104438,1.41011497393531,0.0391110174408614,0.724610703788218
"125","SNCA",-1.54016527284814,1.15538594613858,0.0397822360789259,0.724610703788218
"126","SNCB",1.24670011667168,0.741958695389282,0.0405631560902009,0.724610703788218
"127","RPS15A",1.21943898296111,8.06479735576236,0.0411224934871123,0.724610703788218
"128","FN3K",-1.11475618354765,6.43029694494305,0.0411597408618871,0.724610703788218
"129","KEL",-1.08781167130419,0.876921870116242,0.0411770189935496,0.724610703788218
"130","PSMF1",-1.049404820713,3.26888165623734,0.0424258792611284,0.724610703788218
"131","ART1",-1.04888814090679,2.41602237629579,0.0448783057955799,0.724610703788218
"132","BPGM",-1.09152083585897,7.1740399188411,0.0465302879238887,0.724610703788218
"133","SLC22A2",-1.45264163170332,1.70770833731021,0.0481330596839516,0.724610703788218
"134","SLC15A2",-1.07313694394911,1.05999494292358,0.0487318989669114,0.724610703788218
