"","logFC","logCPM","PValue"
"ACIN1",0.171025496469135,3.09287610045653,0.509212973735077
"ACKR1",0.973564632522591,3.90335089866092,0.119038002894977
"ACKR2",0.0241530238483965,3.40073874821233,0.93128965195725
"ACLY",0.03673284918539,7.4795508314637,0.858214578134314
"ACO1",-0.18343769830395,6.60201199220979,0.349187524247196
"ACO2",-0.075559753209847,7.44993679262896,0.781408854564936
"ACOT1",0.588770258009491,1.94628986641613,0.0882092132967968
"ACOT11",-0.354610248298411,4.72281130349416,0.190962048558801
"ACOT13",0.0542916686536613,4.45844469898765,0.917857859649184
"ACOT4",0.394417100779964,1.29056664299443,0.362765696369364
"ACOT6",-0.318677944172775,1.32096624438754,0.64603272636218
"ACOT7",0.0632896650041077,3.85505230910832,0.897845238773422
"ACOT8",-0.553800389026448,4.00995098805564,0.135096664799952
"ACOT9",-0.115247440002196,2.469031950261,0.860780625888237
"ACOX1",-0.0964648034859396,5.72308415142821,0.677004180498059
"ACOX3",0.50415153172952,2.99892301900393,0.127414420083738
"ACOXL",0.0927615729571668,2.29820830801719,0.747283101172856
"ACP1",0.151085495696179,5.41952146103009,0.526016330511212
"ACP2",-0.418446385712477,3.67391901527146,0.204965410739071
"ACP3",-0.592998520385268,5.17294656267919,0.142480013278254
"ACP5",0.100366862517119,10.1881774208142,0.833308523834679
"ACP6",-0.802627882959345,1.80168351501358,0.14037509149236
"ACPP",-1.00367276647641,1.97447875740573,0.182012644453683
"ACR",0.23001660885548,1.62005986575846,0.582953319384842
"ACSF2",0.312104883437626,5.07027532471032,0.321397516294868
"ACSF3",0.164383495446759,5.64296789778534,0.509408647074181
"ACSL1",0.0463116134574117,6.94046604493893,0.876258980282816
"ACSL3",-0.0667115652839717,6.09223088329927,0.838475430895895
"ACSL4",-0.109906887702898,7.69232163820007,0.730679631525505
"ACSL5",-0.430695342663489,11.4111264917838,0.165329642474857
"ACSM3",-0.113024538527173,2.28233625157328,0.852421824144946
"ACSM4",-0.0991445596101211,3.01920111615515,0.805191414150037
"ACSS1",-0.32750803211566,10.5088793680672,0.289264694376173
"ACSS2",-0.429878079509856,8.5444083769953,0.100172222999321
"ACSS3",0.555606490476275,3.49257328333536,0.081389299062099
"ACTA1",-0.0971252231997391,9.56661351533364,0.689560840042285
"ACTA2",-0.0640079504148441,3.49684610564626,0.91102566061077
"ACTB",-1.81313372793145,5.3811683451066,0.0274720340448299
"ACTC1",-0.180555222924221,3.71857441447663,0.559075173374644
"ACTG1",-2.34967487944718,4.7530031497549,0.00430769788826607
"ACTL6A",0.157190238655488,5.00085177474149,0.578914788562858
"ACTN1",0.110253194831548,3.96629436147206,0.680179305901586
"ACTN2",-1.2876025551851,2.13466075180529,0.356634039439754
"ACTN4",0.25398369548271,7.28984054016452,0.3778891827685
"ACTR1A",-0.213360327775632,8.36750911496251,0.3668597719351
"ACTR1B",0.129047851461327,5.68081270867946,0.553242955476172
"ACTR2",-0.407673615051881,3.9705625878239,0.231711360229622
"ACTR3",-0.688713674765203,4.08995733836901,0.201840332787482
"ACTR3B",0.373988707199639,4.29390929356457,0.14114069510914
"ACTR5",0.284433738178169,4.58641946183284,0.29259059672021
"ACTR6",0.372115530120583,3.22511470459132,0.508532397697396
"ACTR8",-0.102968453160055,7.03602373841445,0.606764248296399
"ACVR1",-0.458335537213128,4.13179536257103,0.141477744297222
"ACVR1B",-0.262315166028154,8.83326870380745,0.491649037908152
"ACVR2A",-0.200899743655539,3.61458445091889,0.550344215791196
"ACVR2B",0.237947563459339,3.99713692245576,0.487731959851788
"ACVRL1",-0.923640583952949,7.17889363307129,0.0209202454416439
"ACY1",-0.472798652299212,4.20111137728253,0.247043199485342
"ACYP1",-0.270436802821744,2.98937997724719,0.36039314941533
"ACYP2",-0.261634220253247,5.95188274250877,0.302152500890669
"ADA",-0.65929307250139,3.43259844362056,0.0957869774020261
"ADA2",-0.0779519490719828,2.14060489193561,0.877442821126039
"ADAD2",1.12801496368442,0.687892811668623,0.105263631865684
"ADAL",0.0910746796740247,3.91908022906075,0.732931180428307
"ADAM15",-0.725188407928424,3.63742602166853,0.0872105772852749
"ADAM17",-0.0722054801336488,7.12016725447206,0.770679361948178
"ADAM19",0.0723134335596725,9.91416263914013,0.758285898179436
"ADAM22",0.450717928706372,2.73863213729388,0.164863040439398
"ADAM8",-1.02177504637181,4.82000757029835,0.00967897704308205
"ADAM9",-0.277294446294275,4.55192723099572,0.503372230957057
"ADAMDEC1",0.335272378603381,4.78764553526063,0.529552116363071
"ADAMTS10",-0.399277360920037,5.11489872668384,0.212951553394367
"ADAMTS14",0.330241526895037,3.69492320882753,0.378291261737577
"ADAMTS15",-0.620718331641853,3.71860743446426,0.223443587679451
"ADAMTS17",0.182642813367332,2.88294612294193,0.658321216395148
"ADAMTS2",-0.266861378071517,6.79302115503298,0.392002055431248
"ADAMTS4",0.451291420742437,1.42938795329692,0.300446614877641
"ADAMTS6",0.507572976690155,2.51603754299826,0.20987964104496
"ADAMTSL3",-0.332031311681219,1.51610364420554,0.53684211969504
"ADAMTSL4",-0.381578681671565,7.9649394391684,0.171790416210636
"ADAP1",-0.511076935129388,7.23372184780989,0.0744517950873683
"ADAP2",-0.538667447674146,4.27191499604413,0.185593421090485
"ADAR",-0.192360963062903,9.58441717319818,0.585979454229252
"ADARB1",-0.702397097830461,2.70781636354174,0.115433049082381
"ADAT1",-0.0334055246161319,5.26594865715079,0.866186411662937
"ADAT2",0.442667896587706,2.35000713399101,0.190615257280729
"ADCK1",0.0154500302753208,3.58641624094843,1
"ADCK2",0.163898757158573,4.89166555059134,0.558170966779966
"ADCK5",-0.0191878826267878,3.20530596130282,1
"ADCY10",-0.0963396649519237,2.2996256145139,0.83255101974797
"ADCY3",0.175071345170996,5.38214532776687,0.472876470941532
"ADCY4",-0.539338425845655,4.41995040289216,0.101328593709366
"ADCY6",-0.536434803703714,2.00788834799926,0.288880108984022
"ADCY7",0.319199226485993,5.33645697539259,0.441225869613196
"ADCY9",-0.0764430851619018,6.53041084598514,0.787922505117679
"ADD1",-0.126512774346394,8.97975610651443,0.592835014980792
"ADD2",0.377977034875001,3.26141251020848,0.550290509514816
"ADD3",0.311779488717784,8.17027030793884,0.452866331625826
"ADGRB2",-0.03174293149803,0.752925725984231,0.946350221228206
"ADGRD1",-0.448050122767585,2.77694773443819,0.312041717059465
"ADGRE1",-0.509415490874027,9.70173662619051,0.0712641965149703
"ADGRE2",-0.374220596866838,7.03308812621165,0.205480837542261
"ADGRE3",-0.056157438592185,2.63164927649914,0.938784981682184
"ADGRE4P",-0.235554305731865,1.54913276766473,0.75780847133872
"ADGRE5",-0.194340929618074,9.42488857259942,0.495993101828262
"ADGRG1",0.410617011225368,5.09200312938608,0.195735146121435
"ADGRG3",-0.468477842498906,6.08920470056418,0.114065303439673
"ADGRG5",0.256859639880142,5.90244406422148,0.297226419320629
"ADGRG6",-0.265860921058887,2.86878025120848,0.622556567999483
"ADGRL1",0.167041236292675,6.09455021262758,0.545631607826698
"ADGRL2",-0.0799831146093267,4.54584861414727,0.855233729122801
"ADGRV1",0.13752915046905,3.91604391240954,0.821465821439255
"ADH5",0.260250074028479,6.73544457570965,0.282377128819774
"ADHFE1",0.161434593610219,3.7070421050102,0.507848253910462
"ADI1",0.0777127195581329,4.89308422659766,0.772931166450007
"ADIPOR1",0.510896099067623,5.81866865132594,0.315982685201097
"ADIPOR2",0.0744329010423156,5.40341515542247,0.712976929122112
"ADIRF",0.243211194145299,1.7452014535349,0.749720264050314
"ADK",-0.00768249029582447,3.96621445488837,0.992459615508061
"ADM5",0.499810106732137,1.65963796540247,0.316573876565337
"ADNP",0.00608552670379821,7.29159180404102,0.963484948962367
"ADNP2",0.109744397333569,5.71174500073153,0.638916910601693
"ADO",0.150789626295088,4.85300509317967,0.483037085960698
"ADORA2A",-0.40869022779407,6.49666647982199,0.18631387763104
"ADORA3",-0.167088954597749,5.37411815717442,0.615252984025583
"ADPGK",-0.000471290125174427,6.46021657599907,0.986044662240624
"ADPRH",0.0921992457417002,4.48626489390301,0.771295733630476
"ADPRM",0.590439328669801,3.46560555081549,0.0627222982019711
"ADPRS",0.0774165514106603,6.0614265946544,0.822597942432368
"ADRA2A",0.410490934707089,4.25390633185932,0.297845574833937
"ADRB2",-0.192004786377376,5.1635073480043,0.540528199428612
"ADRM1",-0.241137033154352,6.52618629914002,0.481608080823999
"ADSL",0.0915516147179894,5.19119387340956,0.781401136636183
"ADSS2",0.138865691267361,6.80853602944843,0.558943838813948
"AEBP2",0.26632483683124,3.65395006337566,0.453055585634836
"AEN",0.215122399686199,3.84550697731808,0.513802623046247
"AFAP1",0.233620612595032,3.66463112940484,0.380782073651915
"AFAP1L2",0.0390190302198974,1.49230152271166,0.811511047221708
"AFDN",0.0981590057870452,1.86654804450249,0.811622882211576
"AFF1",-0.180789259064099,3.96559313618786,0.587300414736395
"AFF2",-0.328131034044912,5.03538854339346,0.331953238824934
"AFF3",0.314223796781546,6.66895158679787,0.315667633203939
"AFF4",-0.137060592064499,7.08082918604377,0.763458977369618
"AFG1L",0.191509355957067,3.0186843489615,0.565878738619204
"AFG3L2",0.221791931841724,6.27653221313863,0.288904390930863
"AFMID",0.050759044444061,3.3505000975946,0.867825966294093
"AFTPH",-0.112951326940729,7.76117186040562,0.693018552771966
"AGA",0.257230444404438,3.16071744175682,0.416566588878071
"AGAP2",-0.243526833971648,7.65100016404661,0.388870936850796
"AGAP3",-0.276147298572874,5.5300707572924,0.328792372581101
"AGBL3",-0.54818714158468,3.31627741126869,0.2022973593478
"AGFG1",-0.0576813768217963,6.63332211179212,0.83888561071953
"AGFG2",0.363011715840645,5.42688107064797,0.213850546445083
"AGGF1",0.259108948472429,5.63876141030143,0.373236775867547
"AGK",0.41662589088297,4.82146828740008,0.0920070746434243
"AGL",0.0832530974731558,4.5306306235028,0.812942371969632
"AGO1",0.0157979018427878,6.32461658797775,0.927331620841373
"AGO2",0.233301631583992,7.81649883719049,0.494358231412753
"AGO3",0.0720004553965308,4.43116997286917,0.82661149869238
"AGO4",-0.0741200184662186,1.98737477530101,0.856532407327012
"AGPAT2",-0.310350887972448,7.31301993731078,0.408486450436063
"AGPAT3",0.422988762112688,5.89855476071553,0.0955808695835644
"AGPAT4",-0.0127198989432046,5.70931171006679,0.973132744495788
"AGPAT5",0.485674093647675,3.1243111285971,0.130693235384447
"AGPS",0.100796084601826,4.9271436252883,0.782668234963641
"AGTPBP1",0.26840000981401,5.00065655852852,0.344170293651442
"AGTRAP",-0.143095943676861,3.67027177480742,0.779505906952914
"AGXT2",-0.0707623795737545,1.99551229794933,0.890378043101827
"AHCTF1",0.0162172175516579,7.42549078508192,0.927254507284391
"AHCY",-0.603201436338939,3.11370470010851,0.154090006602532
"AHCYL1",0.084978090185179,7.06646685827945,0.677592993854695
"AHCYL2",-0.0196714615497258,5.09349777728119,0.972618679693811
"AHDC1",0.101896568216092,4.09935540920257,0.74866912401684
"AHI1",0.503869516129578,3.11829443173878,0.216300095724641
"AHNAK",-0.170528074987612,9.83406067549523,0.44184568679196
"AHNAK2",-0.0681484273239967,2.30079315803576,0.894857412223366
"AHR",-0.121065010518881,5.8097288819242,0.715029412700282
"AHRR",-0.360413109330999,2.07747098097451,0.543396801130597
"AHSA1",-0.5573227506397,1.70857903059847,0.309255908614438
"AIDA",0.336397092654659,0.918716662600941,0.449672019424279
"AIF1",-1.50247194211252,1.91968752321997,0.0284865632949009
"AIF1L",0.637446621435547,3.83745939559987,0.0529825021719473
"AIFM1",-0.00211514168047377,5.32263824424603,0.975315561984778
"AIFM2",-0.305463419091461,4.16831766068488,0.418268172752584
"AIG1",-0.800951924833837,4.10790371986099,0.0651188943385005
"AIMP1",0.817192078359737,3.12809070066819,0.14953648839542
"AIMP2",0.0759081746957545,4.6386468524808,0.845721373739315
"AIP",0.120398139498211,6.11491529730942,0.700864165620788
"AK1",0.56840048282917,1.09185562730485,0.348980879249432
"AK2",-0.44842621514028,5.35893019877601,0.184911258983512
"AK3",-0.20463225660933,4.39326883754785,0.676182796379824
"AK4",-0.351978165924918,2.7877970175858,0.497599402502232
"AK6",0.708958076975609,1.45088390901742,0.260112568347113
"AK7",-0.163419416012414,4.37363154475037,0.621203246228022
"AKAP1",0.182507005495178,5.16736653373951,0.414006922594267
"AKAP10",0.276241507641493,3.21329036506604,0.482842152070597
"AKAP11",0.455461159845977,5.6819524482684,0.272799072347613
"AKAP12",0.154769945174295,2.41898848182214,0.675582673459955
"AKAP13",-0.236279389489529,10.1011075396114,0.415116909728292
"AKAP14",0.11792223023533,1.10079578799214,0.869910190878251
"AKAP17A",0.173544683549903,6.93627931268532,0.459984087077597
"AKAP3",0.214454032619628,1.99519436621138,0.627740351773893
"AKAP5",0.577362463758897,3.8672338356068,0.114509637782004
"AKAP6",-0.245067651992685,2.61681771214892,0.748063698659963
"AKAP7",-0.158264454789016,3.49836326864647,0.63594413929843
"AKAP8",0.126462621419335,6.37011635931921,0.499301602645635
"AKAP8L",-0.282988346142069,7.1167799091335,0.32527353159303
"AKAP9",0.182023366118751,6.48699743522535,0.527874853151442
"AKIP1",0.0573913050563959,3.88872384171187,0.896980305340249
"AKIRIN1",-0.0794006363267556,6.82928645209663,0.752828520368522
"AKIRIN2",-0.417335528928644,2.59787233780021,0.431436264282264
"AKNA",-0.026748146704146,9.54086465777431,0.925248721126125
"AKR1A1",-0.282684961388489,6.79660889221143,0.420856072284743
"AKR1B1",0.0315834200463521,5.49084524698074,0.930268384781367
"AKR1E2",0.426324571087587,3.45610956773515,0.165342040667775
"AKR7A2",-0.0483174892966938,4.38322721237092,0.863938356896879
"AKT1",-0.00406411274638844,8.75212547218733,0.992457891497677
"AKT1S1",-0.281234498045446,5.21555722481731,0.290177571535931
"AKT2",0.0915949948635961,7.66945441831496,0.682163234629227
"AKT3",-0.21328975901438,5.41145115894895,0.493296741328185
"AKTIP",0.0041113928757212,4.21324425436541,0.954276993566765
"ALAD",-0.103524430137037,4.89578864797167,0.823381001102454
"ALAS1",-0.0635587640643606,6.49893153714739,0.744588143853453
"ALAS2",-0.147119979202131,11.3326524211967,0.871493645437115
"ALB",0.608898716297025,1.60782502856263,0.205139354099015
"ALCAM",0.0949145218441155,2.79149668590739,0.810933637982247
"ALDH16A1",-0.00713210647905822,6.29238287571644,0.985638382816464
"ALDH18A1",-0.0470894022073739,5.96188839407961,0.815619860853248
"ALDH1A1",-1.51929525079309,2.14503246065832,0.167997702400251
"ALDH1A2",-0.716802439972455,4.64544849442901,0.1838825792266
"ALDH1L1",-0.744629198359496,6.74174002821248,0.026070088522782
"ALDH2",-0.270258594513238,2.28593547249736,0.58809053610098
"ALDH3A2",0.257798050122366,6.9511511229692,0.232749699039757
"ALDH3B1",-0.486448242442057,6.0064718335404,0.102282349975192
"ALDH4A1",-0.128409098534224,3.9756318706259,0.717378630226315
"ALDH5A1",0.0188470305877263,3.36447498772917,0.929918002901833
"ALDH6A1",-0.000866304844373137,6.05791502298048,0.972945074044558
"ALDH7A1",0.450127798009292,1.18259535561944,0.233441037488748
"ALDH9A1",-0.14799644037604,7.15688779236289,0.585945311471336
"ALDOA",-1.13203297003455,4.88490772593912,0.00568520782299613
"ALDOC",-0.301722554808662,4.18022016365252,0.360357172899991
"ALG10",0.381573215257736,4.3828662290308,0.385211977303231
"ALG11",0.213906373599648,3.13168170450813,0.455929085534473
"ALG12",0.071133129548797,4.31971409252235,0.849887811908696
"ALG13",0.226809905405793,4.45161187332845,0.435401655535452
"ALG14",-0.265027228565288,1.24453140079666,0.447696958014557
"ALG2",-0.0576560509066914,4.87665337991467,0.785031750557632
"ALG3",-0.189833458716396,4.91420191518106,0.618762989521278
"ALG5",0.00309272470111419,3.87272713297248,1
"ALG6",0.0185603113813958,3.58389672681614,0.927518799091328
"ALG8",0.0191029206232597,5.09644949092811,0.939238284703595
"ALG9",0.103812027018504,3.22240165757957,0.672072600346408
"ALK",0.0902208686583154,1.59483528139322,0.847394193512317
"ALKBH1",0.103064258021284,7.11998758817362,0.694531827061582
"ALKBH2",0.234650567853631,3.08788676920552,0.614279193897027
"ALKBH3",0.521275276067897,2.99935358262515,0.158543272199142
"ALKBH4",-0.118107756286713,5.45919755528176,0.743942394792669
"ALKBH5",0.100903648759453,6.00608331136847,0.603668136082655
"ALKBH6",0.0193090701376662,4.21212194843041,0.991532683648522
"ALKBH7",-0.0138407066983568,3.60540466646676,0.918567028066083
"ALKBH8",0.227032242623507,5.05143991067098,0.328234481676147
"ALMS1",0.351345208308172,5.23761417018329,0.197905245963107
"ALOX15",-0.258417308697207,5.196790316299,0.570259926506064
"ALOX5",-0.301057441237145,9.25190419750875,0.314289660800914
"ALOX5AP",-0.611663151071012,8.11188535575508,0.076055525699037
"ALOXE3",0.256565639506151,5.8568291306081,0.485991046666481
"ALPK1",-0.219765000193289,5.86192823150471,0.551037126053129
"ALPK2",0.530884435976061,4.4731612051655,0.0784228822109136
"ALPL",-0.942197792389497,2.35834292495672,0.0430505575996728
"ALS2",0.192677065406916,4.32688624105442,0.570371956330777
"ALX3",-0.220034769789186,1.01869996949829,0.819522412262431
"ALX4",-0.155063927700641,1.86722768242302,0.82335519462064
"ALYREF",0.0483679502075199,5.50535227608718,0.897059856891007
"AMACR",-0.00945394649532825,4.57438936747483,1
"AMBP",0.319080678653643,1.69857456120163,0.654799473852812
"AMBRA1",-0.0851522185423023,6.89409475110347,0.703262920321858
"AMD1",0.0908859765142905,6.3506727402539,0.7408566656073
"AMDHD1",-0.436224003096826,1.7985645196748,0.475437805391132
"AMDHD2",-0.294724036158054,5.82558788542353,0.403792757696291
"AMER1",0.189446037181736,4.15856120041794,0.537898199491408
"AMFR",0.266030758231447,7.24634272736511,0.169657998142015
"AMH",-0.439643031601437,1.84315684310765,0.458040828756406
"AMHR2",-0.114696162846375,4.85988709488333,0.634324745830358
"AMIGO1",0.0552517645854603,3.61359827544711,0.860920243383764
"AMIGO2",-0.826141544690602,0.807634211577918,0.309550098649799
"AMIGO3",0.104412464274779,1.98972287071401,0.957624492790989
"AMMECR1",0.679254321175118,1.64200117036679,0.219493619856988
"AMMECR1L",-0.0630503174605567,6.43162051503336,0.769780396231034
"AMN1",0.260957925372069,3.18159260286742,0.36834398808877
"AMOTL1",-1.41753169629835,1.15811809779885,0.033903756256121
"AMPD2",-0.1362821233241,7.55013897569936,0.60765615135827
"AMPD3",0.0035464825183835,2.22614125802561,0.912027525379535
"AMZ2",-0.10762172787767,6.25095080172402,0.670200520354285
"ANAPC1",0.229283710135396,6.26236822594371,0.296446674108815
"ANAPC10",-0.0672981835475394,1.01026755415155,1
"ANAPC11",0.13335628391059,2.63862634100115,0.72222973248472
"ANAPC15",-0.183150913434352,4.59816482049019,0.613128923929717
"ANAPC16",0.21230566712413,5.31769135043866,0.464613812791961
"ANAPC2",-0.0610688356836122,6.17012509340999,0.845406630584698
"ANAPC4",0.293726646366548,5.79803449523293,0.185695047640819
"ANAPC5",0.112891145922095,5.45116252568602,0.679334999806071
"ANAPC7",-0.0266406357686835,6.54056038714022,0.900927990127854
"ANG",0.0601749742202563,1.766930275982,0.966222527353356
"ANGEL1",0.163781760654903,4.46727697388585,0.590397574119274
"ANGEL2",0.0378555624528326,4.96290997700664,0.878738870771272
"ANGPT4",0.262974186478197,2.55022138476463,0.490069811478271
"ANGPTL1",0.44775657415651,1.72055472266816,0.278470326063479
"ANGPTL4",-0.650678076583478,2.00149543337006,0.22934552228971
"ANGPTL6",0.48766067355944,2.22306028751481,0.32041629408566
"ANHX",0.172531072704227,4.09962866433283,0.53099166569909
"ANK1",0.791727089473713,5.04573629413392,0.219270481250287
"ANKDD1A",-0.379381262825722,1.53874873746274,0.374344527479047
"ANKFY1",0.030723904454487,8.17752272331274,0.875827104421774
"ANKH",0.220246407423097,6.52191533746595,0.368259022658053
"ANKIB1",0.14178146366185,5.53182387823292,0.666583420902076
"ANKLE1",-0.00671011884659448,2.71825975423213,0.995306326407247
"ANKLE2",0.154670420950482,6.73505647864669,0.486634801920415
"ANKMY1",-0.65704034424058,1.31589365927047,0.417138005359147
"ANKMY2",0.131216707993761,4.14192778981565,0.576222946399087
"ANKRA2",-0.0679536216232773,4.50691541105572,0.854130738132852
"ANKRD10",0.424529003010671,7.08076698009841,0.144648974002932
"ANKRD11",-0.00744610747131767,8.12608472766866,0.992280801268149
"ANKRD12",0.289597756974004,7.02512439444021,0.501620505307278
"ANKRD13A",-0.320940300693483,6.80080366980451,0.438927671381973
"ANKRD13C",0.321970216787033,3.63301510400003,0.420723265371274
"ANKRD13D",-0.364178626533663,2.32572767990052,0.358106753722325
"ANKRD16",0.161221395277874,4.10400857104615,0.591135617134575
"ANKRD17",0.0408547060624044,7.02845601246685,0.835987050621069
"ANKRD2",-0.572908617442489,1.85073186800931,0.349548782484935
"ANKRD23",0.0356830851908768,1.8315374738025,1
"ANKRD24",-0.40441597425223,3.14673844322957,0.255579325249571
"ANKRD26",0.545958658805207,2.5446113159159,0.275284288925997
"ANKRD27",-0.151004666700908,6.02705565328421,0.502085941787868
"ANKRD28",0.111452034239497,4.45612153248977,0.715034209199881
"ANKRD31",0.0261736787572675,4.29825034212575,0.929651351008818
"ANKRD33B",0.117374097412153,2.08418371606264,0.769311043973025
"ANKRD35",-0.841996185902977,2.50637806726412,0.076467660395326
"ANKRD37",0.235427366407423,2.654429694483,0.579131798569344
