"","gene","logFC","logCPM","PValue","FDR"
"111","SLC4A4",-1.34563141282119,0.610794860224854,0.0182951170019377,0.746721925813317
"112","C1QC",1.05818201282175,3.38852558252131,0.0187621513380603,0.746721925813317
"113","PTP4A3",1.00983551586517,1.80371142887165,0.0188486707958121,0.746721925813317
"114","MDP1",1.32846614311244,1.85694872776856,0.0190156107586233,0.746721925813317
"115","CRYAB",1.37560750958607,0.926188000897113,0.0194444537699178,0.746721925813317
"116","IGLV3-25",1.05336663317277,6.73997791833158,0.0195507762742563,0.746721925813317
"117","F12",1.18792763978051,4.51345251388567,0.0211304948490311,0.746721925813317
"118","LOC118521212",-1.5710309963318,0.751195481299657,0.0212261150025503,0.746721925813317
"119","LOC118530451",-1.01561495292912,0.779847595732796,0.0217760228262279,0.746721925813317
"120","LYPD1",1.2799799569306,1.11566377612431,0.0220731323882002,0.746721925813317
"121","LOC118525034",-1.06488992137981,2.9581998421501,0.0223347484388505,0.746721925813317
"122","LOC118530776",-1.0630067671116,0.85400960189822,0.022505822070067,0.746721925813317
"123","IGHG3",1.40599196866073,6.55861106671192,0.0237261652381118,0.746721925813317
"124","ZDHHC20",-1.12926216352315,4.62176261513684,0.0245410950168559,0.746721925813317
"125","P2RY12",-1.12750374252505,1.80973626447483,0.0245675537755305,0.746721925813317
"126","CACNA1I",-1.29263590612004,0.930958313761038,0.0249859696449071,0.746721925813317
"127","PSPH",-1.10768528338258,2.22697248317465,0.0255211177978887,0.746721925813317
"128","CHIT1",-1.25021713062314,2.86746011283606,0.0256582371084665,0.746721925813317
"129","HDDC3",1.19038737733407,1.15149794580817,0.0261338945332029,0.746721925813317
"130","ZMYM5",-1.03779764152156,3.31991174775122,0.026498339417127,0.746721925813317
"131","TNRC18",1.06582752197426,5.33414556677646,0.0267778473144628,0.746721925813317
"132","PHVIN",1.42130825878015,4.90983199489459,0.0272426366940158,0.746721925813317
"133","LOC118545738",1.44695461991326,6.52056683641483,0.0276427333039997,0.746721925813317
"134","EPM2AIP1",-1.92486649210827,4.08887737452812,0.0279842395485574,0.746721925813317
"135","CRISP2",-1.22148738288911,3.61919549015066,0.0280495417725924,0.746721925813317
"136","P3H4",1.04755789459847,0.915045499030988,0.028074116058482,0.746721925813317
"137","TRAV5",-1.31311097694156,0.659592678074988,0.0280869689276829,0.746721925813317
"138","LCN2",-1.19674488519413,2.70368824729623,0.0285370948636448,0.746721925813317
"139","PLEKHA4",1.11985640694051,0.485155025371884,0.028745352667276,0.746721925813317
