"","logFC","logCPM","PValue"
"ADD3",0.486526865554055,8.17118639827782,0.0976963032888836
"ADGRD1",-0.377215528895627,2.78015801781756,0.235432425409306
"ADGRE1",-0.195121743674695,9.70356470743885,0.339418136246389
"ADGRE2",-0.144772240315543,7.03226898801521,0.488237821311144
"ADGRE3",0.304713764500123,2.63301981729509,0.285021669241954
"ADGRE4P",0.177532601913587,1.54846627049196,0.595987804853887
"ADGRE5",-0.251959892045102,9.4292416641275,0.215873049257344
"ADGRG1",-0.129564237385434,5.09322705298804,0.619753613776465
"ADGRG3",-0.487805357159704,6.09170923249003,0.018276263609093
"ADGRG5",-0.298481714926522,5.90224610420026,0.152674583212476
"ADGRG6",-0.0186374562162838,2.86770150358251,1
"ADGRL1",-0.169064848644214,6.09896809218774,0.411189003813895
"ADGRL2",0.10322260311736,4.5465007710553,0.615572600146319
"ADGRV1",0.499411923089903,3.92242809544977,0.319898096412663
"ADH5",0.159640963228652,6.73787145424113,0.35169416460297
"ADHFE1",0.139308825168025,3.70926828171949,0.451646000559638
"ADI1",-0.129234321192723,4.89615895615069,0.433575399767541
"ADIPOR1",0.354556616581781,5.81278176400826,0.323339825396962
"ADIPOR2",0.130397009920995,5.40483828606855,0.387639485710139
"ADIRF",0.175080251391528,1.74285046985491,0.757034185986479
"ADK",0.14421664142901,3.9676350415052,0.502945436123563
"ADM5",-0.402223941876012,1.66077867920555,0.284696774250355
"ADNP",0.178475037510342,7.29189511576612,0.317457997265272
"ADNP2",0.0716952363223498,5.71339307936767,0.660771820391599
"ADO",0.0808992099249209,4.85473397154703,0.595808511931549
"ADORA2A",-0.408647759946306,6.50108836472732,0.0616697134006091
"ADORA3",-0.378002844541249,5.37131397243184,0.105139048458476
"ADPGK",-0.103646361767011,6.46236153627921,0.442535033063624
"ADPRH",0.0511172637095082,4.48696890003302,0.80792197994226
"ADPRM",0.593433671337971,3.46674547667175,0.00969961711502581
"ADPRS",-0.260334004852951,6.06699731557621,0.312271933073356
"ADRA2A",0.0695846968091585,4.25886940240644,0.799899925079313
"ADRB2",-0.327398137766348,5.16276078802914,0.135541596380425
"ADRM1",-0.546193750919346,6.53305454760824,0.0301273369286245
"ADSL",-0.164106500375699,5.19572368341575,0.445087882339484
"ADSS2",0.259132047845955,6.80760570914316,0.122258551786913
"AEBP2",0.462545936072917,3.65613708386538,0.0783321793155468
"AEN",-0.0374811423116808,3.84837678045263,0.913833319965018
"AFAP1",-0.0337063672266646,3.6652461490071,0.926499236238184
"AFAP1L2",0.0333547275419083,1.49279306646563,0.832628017493919
"AFDN",0.153136140081134,1.86796081656225,0.607861346857094
"AFF1",0.0996660399423025,3.96612609226442,0.609019306230747
"AFF2",-0.368587094945504,5.03470059284921,0.113416001285995
"AFF3",0.330881764993998,6.67210127488731,0.135886190225227
"AFF4",0.253958061728512,7.08025600639229,0.370911989945938
"AFG1L",0.260926503211199,3.02014375614053,0.263457527471157
"AFG3L2",0.12088280557721,6.27887849894263,0.418208524821614
"AFMID",0.0239204788581367,3.35253794165214,0.924263542900516
"AFTPH",0.0638987213689345,7.75909921291713,0.724125086031942
"AGA",0.196535601082891,3.16244395133778,0.40002467132447
"AGAP2",-0.273183528862707,7.65619227785747,0.172543631892052
"AGAP3",-0.396016993074159,5.53464196801247,0.060027586868128
"AGBL3",0.0203486317081508,3.3162235237952,0.925943241113378
"AGFG1",0.203947624885138,6.6322863858355,0.227366627746836
"AGFG2",0.17187416507104,5.42977858846465,0.411257648509398
"AGGF1",0.414186278755307,5.63931186131304,0.0465117488346095
"AGK",0.0230497759970106,4.82414847651569,0.889881784271404
"AGL",0.433580129715816,4.53055172148151,0.138905936317872
"AGO1",0.013115616635029,6.32676603395656,0.913384730644364
"AGO2",0.389939270908031,7.81414877020826,0.115766799773589
"AGO3",0.335051403327574,4.43155574755195,0.211064354651979
"AGO4",0.4803027701097,1.9889391018326,0.128386026403224
"AGPAT2",-0.440665730240094,7.31767604536038,0.0944039706134425
"AGPAT3",0.186709883081994,5.90248011642192,0.318244192206628
"AGPAT4",0.0918158592849191,5.71178943930754,0.492507028548929
"AGPAT5",0.539034010953984,3.12363838277002,0.0246906577914228
"AGPS",0.408679168636875,4.92952966866959,0.138906709159348
"AGTPBP1",0.471060670087173,5.00227973187382,0.0241559534231379
"AGTRAP",0.0368231879665944,3.67140640639422,0.833503775081361
"AGXT2",-0.145890942337706,1.99745243633231,0.508220612379653
"AHCTF1",0.223886667217917,7.42639374190135,0.158554172663167
"AHCY",-0.337742358329744,3.11116964927313,0.260001850688174
"AHCYL1",0.0546201985581375,7.06717671934724,0.700201173970334
"AHCYL2",0.0423323147230087,5.09242512879593,0.776951230059358
"AHDC1",-0.0993479828652823,4.104479407297,0.706471087301831
"AHI1",0.577748990265056,3.12028697981929,0.0458917317528236
"AHNAK",-0.0696855591880734,9.83751079486898,0.665944528461752
"AHNAK2",-0.376775876726328,2.30184589895743,0.234571991392084
"AHR",0.181284473651845,5.81105813656788,0.385372681615134
"AHRR",-0.443413008078486,2.07828204162573,0.249080840588766
