"","logFC","logCPM","PValue"
"ACOD1",0.057819396485811,5.83806649579069,0.898149028086614
"ACOT1",0.6796774534073,1.22779023967878,0.0704368510404339
"ACOT11",-0.0767676526366357,4.31148398559554,0.767801948106296
"ACOT13",0.0736151144215926,4.10080123684631,0.809617270012428
"ACOT6",0.260821316315111,0.993793642078307,0.423814025868301
"ACOT7",0.342966474509948,3.43640647691541,0.34081926769763
"ACOT8",0.17029789409942,5.33763786549285,0.536296649276626
"ACOT9",-0.144466334693553,4.93946513232985,0.551499487610851
"ACOX1",0.742545293778828,4.39353144633182,0.00942740329693718
"ACOX3",0.517585689057776,2.30911827536224,0.0749079526523447
"ACOXL",-0.310144665605101,1.12307421690158,0.538444417230598
"ACP1",0.0306115085109408,4.72730343772087,0.913185471836785
"ACP2",0.587226804908476,2.46222970963493,0.157450670631428
"ACP3",-0.357307054699997,4.59478535462234,0.282322922894349
"ACP5",-0.691286589756299,9.64954462587683,0.110238697110678
"ACP6",0.0253937880320554,1.13019620899946,0.984566404715984
"ACR",0.472193464518383,1.27420145571887,0.241909390167699
"ACRBP",-0.583439889967362,1.9282229347147,0.434353289380548
"ACSF2",0.406579008042974,5.45052915869959,0.119339692726677
"ACSF3",0.52675976059088,5.1959522701046,0.0572174828328683
"ACSL1",-0.0756485310718806,6.30892417193258,0.79199911221051
"ACSL3",-0.285842973450736,5.65854641275267,0.254567022184497
"ACSL4",-0.511634329272756,5.77513048366553,0.0562352546236449
"ACSL5",-0.252564242101688,10.9448145052633,0.301884413174537
"ACSM1",0.309451026774366,3.05868641369297,0.345952742960277
"ACSM4",0.446031532946657,2.25517470752219,0.183544103054091
"ACSS1",-0.0842773118382911,10.032771261526,0.731028106622199
"ACSS2",0.0587899559983048,8.54729300959758,0.799755575855275
"ACSS3",-0.342711122583188,2.52312128823916,0.457613701309809
"ACTA1",2.38430112149224,4.52097442464804,0.0879016487550755
"ACTB",0.341649847694165,12.1076467739888,0.0740030711530541
"ACTG1",0.0121044035363386,11.6461876470498,0.953447861203022
"ACTL6A",-0.264855411607476,4.56723739269688,0.297968207068532
"ACTN1",0.230420705690832,7.42352327213413,0.281192322966176
"ACTN2",1.75956148785565,1.68732803942992,0.0898448196477573
"ACTN4",0.218874956555811,6.90860667622435,0.381966606130733
"ACTR10",-0.117120971965891,5.25460912937722,0.669694212865825
"ACTR1A",0.0730327002708667,7.92320038163813,0.703933580761616
"ACTR1B",0.381319530111032,5.00125632419279,0.0650946543671931
"ACTR2",-0.540756569586516,8.45327090190185,0.0937076044710839
"ACTR3",-0.450539667517348,9.11784178320021,0.0707111780800908
"ACTR3B",0.121653899620212,3.89408890098711,0.620070497641549
"ACTR5",-0.000160447919811412,4.31493223100821,0.962142950168915
"ACTR6",-0.50511536212673,2.44977730388649,0.369564344234849
"ACTR8",-0.179459705204597,6.45915856663131,0.279176005376597
"ACVR1",0.0986648608039435,3.28037965011222,0.759564720135114
"ACVR1B",0.0692996186895026,7.75451731497357,0.859841568883618
"ACVR2A",-0.303655505320749,2.49045496883672,0.2635268947336
"ACVR2B",0.688881351401422,0.812101124411606,0.0945735642013065
"ACVRL1",0.535549712838478,6.72350082887509,0.0915608278439762
"ACYP1",-0.0180101625530468,2.45150215474722,0.947655153953588
"ACYP2",-0.115727353617162,9.19837096183301,0.677884202256021
"ADA",0.259884438242234,6.20786162048944,0.400244587914751
"ADA2",-0.0135879149089491,5.49923780884974,0.93352110158151
"ADAL",-0.280153525089972,3.85557304716606,0.269870670785766
"ADAM10",-0.207096979061865,5.86414046418095,0.522429854173551
"ADAM11",0.0658833196262722,3.69438909861303,0.869108118046011
"ADAM15",0.748565861339591,2.73934068491455,0.0336677265585336
"ADAM17",-0.130402368452846,6.76855916628282,0.507605263287374
"ADAM19",-0.0777281770227586,9.28385809213697,0.723913275026653
"ADAM22",-0.205637325857389,2.91289203044943,0.551978430305092
"ADAM8",0.26603559486106,10.1816749227542,0.307177235802039
"ADAM9",-0.342259951289121,4.00109754727559,0.32905032875789
"ADAMDEC1",0.189499117313414,4.39460489980304,0.699507586987649
"ADAMTS10",1.28829265330391,4.13032070717051,0.00193776876004691
"ADAMTS14",-0.301079431323179,2.91306037878737,0.442965342015136
"ADAMTS15",-0.00895847147637754,3.33150590499036,0.981254141885994
"ADAMTS17",0.170650766710755,2.34410451478389,0.631694796069373
"ADAMTS2",0.463700956329703,6.18396607403061,0.0798787915291222
"ADAMTS4",0.00400621639905014,1.0101468713612,0.988807233165065
"ADAMTS6",-0.422117220368826,2.16281342536393,0.308503525209522
"ADAMTSL4",0.538528337384483,5.23185138559051,0.0893581581726167
"ADAP1",0.235914260467182,6.20964278144198,0.368295993966193
"ADAP2",0.0710798560897506,7.34887797622216,0.757047332913642
"ADAR",0.35040515429767,8.84225529371881,0.228316439590256
"ADARB1",0.130640230495604,3.56393935330251,0.643680148377339
"ADAT1",0.228004734754706,3.0393910538885,0.546057194309886
"ADAT2",-0.324578237658144,2.19937068362271,0.460845483329362
"ADAT3",0.887592713663979,1.43934138485961,0.352918814302635
"ADCK1",0.241944406187493,3.33739631709189,0.296733902595366
"ADCK2",0.611918264791585,3.30918103342616,0.136520966316731
"ADCK5",0.490110880040639,4.08574022898214,0.117971291139308
"ADCY10",-0.0916799897133785,2.60440498047758,0.848994090707806
"ADCY3",-0.19265328400308,4.71118710972711,0.497255309059632
"ADCY4",-0.0542143989632648,5.85178298815826,0.86118855358484
"ADCY6",-0.1756025495262,1.61466459162889,0.656247823243613
"ADCY7",0.00219235336426105,8.06571634201435,1
"ADCY9",0.242530338521613,5.81662696817884,0.519045687241539
"ADD1",0.10613371122597,8.53658055151767,0.59472514297441
"ADD2",-0.841092736164523,2.97315118851917,0.117293550081715
"ADD3",-0.336240700435837,7.76458484257407,0.367861848715999
"ADGRD1",0.45137262552029,2.50296389955393,0.224749088247253
"ADGRE1",-0.20102910681825,8.55629587742563,0.392298257850961
"ADGRE2",0.0818521730237903,6.61214080696464,0.741955177137897
