"","gene","logFC","logCPM","PValue","FDR"
"105","MDK",-1.02225480566512,1.85686021243702,0.0211713822574901,0.426465500451535
"106","CCDC40",-1.34731795814269,1.62677183402537,0.0221177401976009,0.426465500451535
"107","TIAF1",-1.04795973717563,3.03636287445097,0.0231637595549018,0.426465500451535
"108","LOC116621816",1.57069419519518,4.6299322980426,0.0240798626361174,0.426465500451535
"109","SOCS1",-1.1234187774798,2.73496794674094,0.024651805905457,0.426465500451535
"110","LOC118539554",-1.12974700707355,2.24303451791345,0.0249255547983603,0.426465500451535
"111","LOC118521212",1.12976705066767,0.749478933767976,0.0255988821393054,0.426465500451535
"112","TAF1D",1.15149230329153,2.11780674374196,0.0276768284786546,0.426465500451535
"113","HEMGN",1.36264410582768,2.29644543141897,0.0286171431519855,0.42988564080331
"114","RTP5",-1.09172881114003,3.28665445176308,0.0288532186389763,0.42988564080331
"115","LOC113920445",-1.38038190333294,1.5509726666238,0.0293911280903129,0.42988564080331
"116","CCDC142",1.06049375191144,0.986089277307188,0.0306349863268132,0.434210188904341
"117","PEX6",-1.19953619533335,2.86930631707081,0.0316815391281181,0.434750119508672
"118","CEP76",1.01223671010494,2.09945608713622,0.0351433668927639,0.438084460455074
"119","PIGBOS1",1.01321875104048,1.38475797130177,0.0351741303782543,0.438084460455074
"120","SOBP",-1.00689156338376,1.61163434509961,0.0356464712497342,0.438721582176998
"121","ISG15",-1.2267860927417,8.70779744212588,0.0410767109391471,0.451338551380891
"122","CXCL10",-1.42594754787303,3.91577826362402,0.0413089935576531,0.451338551380891
"123","CHIT1",-1.08675252769811,2.86142346333677,0.04156365447388,0.451338551380891
"124","CUNH16orf91",-1.60925412350162,2.2208667183048,0.0419209390420605,0.451338551380891
"125","CAMP",-1.11321928897872,6.77211808395801,0.0432580624918679,0.451719283563431
"126","SLC38A5",1.0421616052879,2.00108412534725,0.0444052906558988,0.451771001600897
"127","CETN3",1.15866352554134,1.50092998920851,0.0444301118542085,0.451771001600897
"128","WFS1",-1.00251553133244,4.35139898987603,0.0446259644307434,0.451771001600897
"129","MATN1",-1.00795195519705,4.38963695049681,0.0458009846635596,0.451771001600897
"130","PLEKHN1",-1.78106292952614,1.21251910611636,0.0477259110942765,0.45468609090649
"131","PKHD1L1",1.1799883975847,1.72249136605144,0.047842506483973,0.45468609090649
"132","CARD19",-1.11118268777641,1.77890007588173,0.0499904814667604,0.457714111953726
